127.0.0.1, 2012-11-06 01:55:54, GET, /, HTTP/1.1, 303, 0.002000
127.0.0.1, 2012-11-13 15:50:05, GET, /pro/static/js/calendar.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-11-13 15:50:05, GET, /pro/static/js/web2py.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-11-13 15:50:05, GET, /pro/static/plugin_layouts/layouts/CorporateOffice/style.css, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-11-13 15:50:05, GET, /pro/static/plugin_layouts/superfish.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-11-13 15:50:05, GET, /pro/static/plugin_layouts/layouts/CorporateOffice/images/building.jpg, HTTP/1.1, 304, 0.000000
127.0.0.1, 2012-11-13 15:50:07, GET, /pro/default/relate, HTTP/1.1, 200, 0.045000
127.0.0.1, 2012-11-13 15:50:09, GET, /pro/default/kruskal, HTTP/1.1, 200, 0.049000
127.0.0.1, 2012-11-13 15:50:11, GET, /pro/default/www.facebook.com, HTTP/1.1, 400, 0.000000
127.0.0.1, 2012-11-13 15:50:37, GET, /pro/default/kruskal, HTTP/1.1, 200, 0.096000
127.0.0.1, 2012-11-13 15:50:37, GET, /favicon.ico, HTTP/1.1, 400, 0.001000
127.0.0.1, 2012-11-13 15:51:38, POST, /admin/default/edit/pro/views/default/kruskal.html, HTTP/1.1, 200, 0.042000
127.0.0.1, 2012-11-13 15:51:41, GET, /pro/default/kruskal, HTTP/1.1, 200, 0.085000
127.0.0.1, 2012-11-13 15:52:36, POST, /admin/default/edit/pro/views/default/kruskal.html, HTTP/1.1, 200, 0.049000
127.0.0.1, 2012-11-13 15:52:38, GET, /pro/default/kruskal, HTTP/1.1, 500, 0.174000
127.0.0.1, 2012-11-13 15:52:40, GET, /admin/default/ticket/pro/127.0.0.1.2012-11-13.15-52-38.387572b2-45f7-4273-9c61-508d146dbb8d, HTTP/1.1, 200, 0.220000
127.0.0.1, 2012-11-13 15:52:47, POST, /admin/default/edit/pro/views/default/kruskal.html, HTTP/1.1, 200, 0.046000
127.0.0.1, 2012-11-13 15:52:54, GET, /pro/default/relate, HTTP/1.1, 200, 0.096000
127.0.0.1, 2012-11-13 15:52:56, GET, /pro/default/, HTTP/1.1, 200, 0.056000
127.0.0.1, 2012-11-13 15:52:59, GET, /admin/default/edit/pro/controllers/default.py, HTTP/1.1, 200, 0.086000
127.0.0.1, 2012-11-13 15:53:09, GET, /admin/default/keepalive, HTTP/1.1, 200, 0.037000
127.0.0.1, 2012-11-13 15:53:34, POST, /admin/default/edit/pro/controllers/default.py, HTTP/1.1, 200, 0.049000
127.0.0.1, 2012-11-13 15:53:40, POST, /admin/default/edit/pro/controllers/default.py, HTTP/1.1, 200, 0.061000
127.0.0.1, 2012-11-13 15:53:50, GET, /admin/default/edit/pro/views/default/kruskal.html, HTTP/1.1, 200, 0.062000
127.0.0.1, 2012-11-13 15:54:00, GET, /admin/default/keepalive, HTTP/1.1, 200, 0.041000
127.0.0.1, 2012-11-13 15:54:02, GET, /pro/default/relate, HTTP/1.1, 200, 0.091000
127.0.0.1, 2012-11-13 15:54:03, GET, /pro/default/kruskal, HTTP/1.1, 200, 0.069000
127.0.0.1, 2012-11-13 15:54:28, POST, /admin/default/edit/pro/views/default/kruskal.html, HTTP/1.1, 200, 0.046000
127.0.0.1, 2012-11-13 15:54:32, GET, /admin/default/edit/pro/controllers/default.py, HTTP/1.1, 200, 0.067000
127.0.0.1, 2012-11-13 15:54:37, GET, /pro/default/kruskal, HTTP/1.1, 200, 0.055000
127.0.0.1, 2012-11-13 15:54:37, GET, /pro/static/js/jquery.js, HTTP/1.1, 304, 0.004000
127.0.0.1, 2012-11-13 15:54:37, GET, /pro/static/css/calendar.css, HTTP/1.1, 304, 0.006000
127.0.0.1, 2012-11-13 15:54:37, GET, /pro/static/js/calendar.js, HTTP/1.1, 304, 0.011000
127.0.0.1, 2012-11-13 15:54:37, GET, /pro/static/js/web2py.js, HTTP/1.1, 304, 0.014000
127.0.0.1, 2012-11-13 15:54:37, GET, /pro/static/plugin_layouts/layouts/CorporateOffice/style.css, HTTP/1.1, 304, 0.014000
127.0.0.1, 2012-11-13 15:54:37, GET, /pro/static/plugin_layouts/superfish.js, HTTP/1.1, 304, 0.013000
127.0.0.1, 2012-11-13 15:54:37, GET, /pro/static/plugin_layouts/layouts/CorporateOffice/images/building.jpg, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-11-13 15:54:39, GET, /pro/default/index1.html, HTTP/1.1, 200, 0.050000
127.0.0.1, 2012-11-13 15:54:43, GET, /admin/default/keepalive, HTTP/1.1, 200, 0.065000
127.0.0.1, 2012-11-13 15:54:43, GET, /pro/default/kruskal, HTTP/1.1, 200, 0.147000
127.0.0.1, 2012-11-13 15:54:57, GET, /admin/default/edit, HTTP/1.1, 303, 0.040000
127.0.0.1, 2012-11-13 15:54:57, GET, /admin/default/site, HTTP/1.1, 200, 0.063000
127.0.0.1, 2012-11-13 15:54:58, GET, /admin/default/twitter.load, HTTP/1.1, 200, 0.991000
127.0.0.1, 2012-11-13 15:54:59, GET, /admin/default/design/pro, HTTP/1.1, 200, 0.126000
127.0.0.1, 2012-11-13 15:55:16, POST, /admin/default/create_file, HTTP/1.1, 303, 0.088000
127.0.0.1, 2012-11-13 15:55:16, GET, /admin/default/edit/pro/views/default/index1.html, HTTP/1.1, 200, 0.050000
127.0.0.1, 2012-11-13 15:55:18, POST, /admin/default/edit/pro/views/default/index1.html, HTTP/1.1, 200, 0.040000
127.0.0.1, 2012-11-13 15:55:21, GET, /pro/default/kruskal, HTTP/1.1, 200, 0.058000
127.0.0.1, 2012-11-13 15:55:21, GET, /pro/static/js/jquery.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-11-13 15:55:21, GET, /pro/static/css/calendar.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-11-13 15:55:21, GET, /pro/static/js/calendar.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-11-13 15:55:21, GET, /pro/static/js/web2py.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-11-13 15:55:21, GET, /pro/static/plugin_layouts/layouts/CorporateOffice/style.css, HTTP/1.1, 304, 0.007000
127.0.0.1, 2012-11-13 15:55:21, GET, /pro/static/plugin_layouts/superfish.js, HTTP/1.1, 304, 0.007000
127.0.0.1, 2012-11-13 15:55:21, GET, /pro/static/plugin_layouts/layouts/CorporateOffice/images/building.jpg, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-11-13 15:55:23, GET, /pro/default/index1.html, HTTP/1.1, 200, 0.037000
127.0.0.1, 2012-11-13 15:55:25, GET, /pro/default/kruskal, HTTP/1.1, 200, 0.045000
127.0.0.1, 2012-11-13 15:55:27, GET, /admin/default/keepalive, HTTP/1.1, 200, 0.044000
127.0.0.1, 2012-11-13 15:55:41, GET, /admin/default/site, HTTP/1.1, 200, 0.133000
127.0.0.1, 2012-11-13 15:55:42, GET, /admin/default/twitter.load, HTTP/1.1, 200, 1.295000
127.0.0.1, 2012-11-13 15:55:44, GET, /welcome/default/index, HTTP/1.1, 200, 0.074000
127.0.0.1, 2012-11-13 15:55:58, GET, /admin/default/site, HTTP/1.1, 200, 0.087000
127.0.0.1, 2012-11-13 15:55:59, GET, /admin/default/twitter.load, HTTP/1.1, 200, 0.854000
127.0.0.1, 2012-11-13 15:56:08, GET, /admin/default/design/welcome, HTTP/1.1, 200, 0.218000
127.0.0.1, 2012-11-13 15:56:08, GET, /admin/default/design/welcome, HTTP/1.1, 200, 0.237000
127.0.0.1, 2012-11-13 15:56:08, GET, /admin/default/design/welcome, HTTP/1.1, 200, 0.282000
127.0.0.1, 2012-11-13 15:56:11, GET, /admin/default/edit/welcome/controllers/default.py, HTTP/1.1, 200, 0.071000
127.0.0.1, 2012-11-13 15:56:21, GET, /admin/default/keepalive, HTTP/1.1, 200, 0.064000
127.0.0.1, 2012-11-13 15:56:32, GET, /admin/default/design/welcome, HTTP/1.1, 200, 0.144000
127.0.0.1, 2012-11-13 15:56:42, GET, /admin/default/edit/welcome/views/default/index.html, HTTP/1.1, 200, 0.079000
127.0.0.1, 2012-11-13 15:56:52, GET, /admin/default/keepalive, HTTP/1.1, 200, 0.040000
127.0.0.1, 2012-11-13 15:57:41, GET, /admin/default/design/pro, HTTP/1.1, 200, 0.143000
127.0.0.1, 2012-11-13 15:57:52, GET, /admin/default/edit/pro/views/default/index1.html, HTTP/1.1, 200, 0.056000
127.0.0.1, 2012-11-13 15:57:54, GET, /admin/default/design/pro, HTTP/1.1, 200, 0.172000
127.0.0.1, 2012-11-13 15:57:56, GET, /admin/default/edit/pro/views/default/kruskal.html, HTTP/1.1, 200, 0.057000
127.0.0.1, 2012-11-13 15:58:07, GET, /admin/default/keepalive, HTTP/1.1, 200, 0.033000
127.0.0.1, 2012-11-13 15:58:12, POST, /admin/default/edit/pro/views/default/kruskal.html, HTTP/1.1, 200, 0.046000
127.0.0.1, 2012-11-13 15:58:16, GET, /pro/default/kruskal, HTTP/1.1, 200, 0.072000
127.0.0.1, 2012-11-13 15:58:16, GET, /pro/static/js/jquery.js, HTTP/1.1, 304, 0.004000
127.0.0.1, 2012-11-13 15:58:16, GET, /pro/static/css/calendar.css, HTTP/1.1, 304, 0.005000
127.0.0.1, 2012-11-13 15:58:16, GET, /pro/static/js/calendar.js, HTTP/1.1, 304, 0.006000
127.0.0.1, 2012-11-13 15:58:16, GET, /pro/static/js/web2py.js, HTTP/1.1, 304, 0.006000
127.0.0.1, 2012-11-13 15:58:16, GET, /pro/static/plugin_layouts/layouts/CorporateOffice/style.css, HTTP/1.1, 304, 0.007000
127.0.0.1, 2012-11-13 15:58:16, GET, /pro/static/plugin_layouts/superfish.js, HTTP/1.1, 304, 0.005000
127.0.0.1, 2012-11-13 15:58:16, GET, /pro/static/plugin_layouts/layouts/CorporateOffice/images/building.jpg, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-11-13 15:58:19, GET, /pro/default/kruskal, HTTP/1.1, 200, 0.074000
127.0.0.1, 2012-11-13 16:01:22, GET, /pro/default/www.facebook.com, HTTP/1.1, 400, 0.001000
127.0.0.1, 2012-11-13 16:01:22, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2012-11-13 16:03:01, POST, /admin/default/edit/pro/views/default/kruskal.html, HTTP/1.1, 200, 0.043000
127.0.0.1, 2012-11-13 16:03:07, GET, /pro/default/kruskal, HTTP/1.1, 200, 0.096000
127.0.0.1, 2012-11-13 16:03:09, GET, /pro/default/kruskal, HTTP/1.1, 200, 0.059000
127.0.0.1, 2012-11-13 16:03:09, GET, /pro/static/js/jquery.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-11-13 16:03:09, GET, /pro/static/js/calendar.js, HTTP/1.1, 304, 0.004000
127.0.0.1, 2012-11-13 16:03:09, GET, /pro/static/css/calendar.css, HTTP/1.1, 304, 0.004000
127.0.0.1, 2012-11-13 16:03:09, GET, /pro/static/js/web2py.js, HTTP/1.1, 304, 0.007000
127.0.0.1, 2012-11-13 16:03:09, GET, /pro/static/plugin_layouts/layouts/CorporateOffice/style.css, HTTP/1.1, 304, 0.007000
127.0.0.1, 2012-11-13 16:03:09, GET, /pro/static/plugin_layouts/superfish.js, HTTP/1.1, 304, 0.006000
127.0.0.1, 2012-11-13 16:03:09, GET, /pro/static/plugin_layouts/layouts/CorporateOffice/images/building.jpg, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-11-13 16:08:22, GET, /pro/default/relate, HTTP/1.1, 200, 0.078000
127.0.0.1, 2012-11-13 16:08:24, GET, /pro/default/kruskal, HTTP/1.1, 200, 0.065000
127.0.0.1, 2012-11-13 16:12:20, POST, /admin/default/edit/pro/views/default/kruskal.html, HTTP/1.1, 200, 0.042000
127.0.0.1, 2012-11-13 16:12:27, GET, /pro/default/kruskal, HTTP/1.1, 200, 0.058000
127.0.0.1, 2012-11-13 16:12:27, GET, /favicon.ico, HTTP/1.1, 400, 0.001000
127.0.0.1, 2012-11-13 16:12:29, GET, /pro/default/kruskal, HTTP/1.1, 200, 0.052000
127.0.0.1, 2012-11-13 16:12:29, GET, /pro/static/js/jquery.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-11-13 16:12:29, GET, /pro/static/css/calendar.css, HTTP/1.1, 304, 0.004000
127.0.0.1, 2012-11-13 16:12:29, GET, /pro/static/js/web2py.js, HTTP/1.1, 304, 0.007000
127.0.0.1, 2012-11-13 16:12:29, GET, /pro/static/plugin_layouts/layouts/CorporateOffice/style.css, HTTP/1.1, 304, 0.015000
127.0.0.1, 2012-11-13 16:12:29, GET, /pro/static/js/calendar.js, HTTP/1.1, 304, 0.015000
127.0.0.1, 2012-11-13 16:12:29, GET, /pro/static/plugin_layouts/superfish.js, HTTP/1.1, 304, 0.017000
127.0.0.1, 2012-11-13 16:12:29, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2012-11-13 16:12:36, GET, /pro/default/kruskal, HTTP/1.1, 200, 0.084000
127.0.0.1, 2012-11-13 16:12:36, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2012-11-13 16:39:32, GET, /pro/default/relate, HTTP/1.1, 200, 0.078000
127.0.0.1, 2012-11-13 16:39:32, GET, /pro/default/, HTTP/1.1, 200, 0.089000
127.0.0.1, 2012-11-13 16:39:37, GET, /pro/, HTTP/1.1, 200, 0.077000
127.0.0.1, 2012-11-13 16:39:50, GET, /pro/relate, HTTP/1.1, 404, 0.048000
127.0.0.1, 2012-11-13 16:39:55, GET, /pro/relate, HTTP/1.1, 404, 0.039000
127.0.0.1, 2012-11-13 16:39:59, GET, /pro/relate, HTTP/1.1, 404, 0.041000
127.0.0.1, 2012-11-13 16:40:04, GET, /pro/, HTTP/1.1, 200, 0.064000
127.0.0.1, 2012-11-13 16:40:06, GET, /pro/relate, HTTP/1.1, 404, 0.061000
127.0.0.1, 2012-11-13 16:40:15, GET, /admin/default/design/pro, HTTP/1.1, 200, 0.138000
127.0.0.1, 2012-11-13 16:40:18, GET, /admin/default/edit/pro/controllers/default.py, HTTP/1.1, 200, 0.050000
127.0.0.1, 2012-11-13 16:40:29, GET, /admin/default/edit/pro/views/default/relate.html, HTTP/1.1, 200, 0.058000
127.0.0.1, 2012-11-13 16:40:29, GET, /admin/default/keepalive, HTTP/1.1, 200, 0.064000
127.0.0.1, 2012-11-13 16:40:39, GET, /admin/default/keepalive, HTTP/1.1, 200, 0.043000
127.0.0.1, 2012-11-13 16:40:45, GET, /admin/default/edit/pro/controllers/default.py, HTTP/1.1, 200, 0.119000
127.0.0.1, 2012-11-13 16:40:47, GET, /admin/default/edit/pro/views/default/kruskal.html, HTTP/1.1, 200, 0.062000
127.0.0.1, 2012-11-13 16:40:52, GET, /admin/default/edit/pro/controllers/default.py, HTTP/1.1, 200, 0.089000
127.0.0.1, 2012-11-13 16:41:02, GET, /admin/default/keepalive, HTTP/1.1, 200, 0.035000
127.0.0.1, 2012-11-13 16:41:31, GET, /admin/default/edit/pro/controllers/default.py, HTTP/1.1, 200, 0.062000
127.0.0.1, 2012-11-13 16:41:31, GET, /admin/static/css/calendar.css, HTTP/1.1, 304, 0.060000
127.0.0.1, 2012-11-13 16:41:31, GET, /admin/static/js/web2py.js, HTTP/1.1, 304, 0.056000
127.0.0.1, 2012-11-13 16:41:31, GET, /admin/static/plugin_multiselect/jquery.dimensions.js, HTTP/1.1, 304, 0.062000
127.0.0.1, 2012-11-13 16:41:31, GET, /admin/static/plugin_multiselect/jquery.multiselect.js, HTTP/1.1, 304, 0.063000
127.0.0.1, 2012-11-13 16:41:31, GET, /admin/static/plugin_multiselect/start.js, HTTP/1.1, 304, 0.004000
127.0.0.1, 2012-11-13 16:41:31, GET, /admin/static/plugin_multiselect/jquery.multiselect.css, HTTP/1.1, 304, 0.004000
127.0.0.1, 2012-11-13 16:41:31, GET, /admin/static/css/styles.css, HTTP/1.1, 304, 0.014000
127.0.0.1, 2012-11-13 16:41:31, GET, /admin/static/edit_area/edit_area_full.js, HTTP/1.1, 304, 0.379000
127.0.0.1, 2012-11-13 16:41:31, GET, /admin/static/js/ajax_editor.js, HTTP/1.1, 304, 0.396000
127.0.0.1, 2012-11-13 16:41:31, GET, /admin/static/edit_area/langs/en.js, HTTP/1.1, 304, 0.044000
127.0.0.1, 2012-11-13 16:41:31, GET, /admin/static/edit_area/reg_syntax/python.js, HTTP/1.1, 304, 0.077000
127.0.0.1, 2012-11-13 16:41:31, GET, /admin/static/images/save_icon.png, HTTP/1.1, 304, 0.040000
127.0.0.1, 2012-11-13 16:41:31, GET, /admin/static/images/header_shadow.png, HTTP/1.1, 304, 0.021000
127.0.0.1, 2012-11-13 16:41:31, GET, /admin/static/images/menu.png, HTTP/1.1, 304, 0.020000
000
127.0.0.1, 2012-11-13 16:41:31, GET, /admin/static/images/start.png, HTTP/1.1, 304, 0.020000
127.0.0.1, 2012-11-13 16:41:31, GET, /admin/static/images/section_bullet.png, HTTP/1.1, 304, 0.010000
127.0.0.1, 2012-11-13 16:41:31, GET, /admin/static/images/small_special_button.png, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-11-13 16:41:31, GET, /admin/static/images/small_button.png, HTTP/1.1, 304, 0.004000
127.0.0.1, 2012-11-13 16:41:34, GET, /pro/relate, HTTP/1.1, 404, 0.043000
127.0.0.1, 2012-11-13 16:41:39, GET, /pro/, HTTP/1.1, 200, 0.091000
127.0.0.1, 2012-11-13 16:41:41, GET, /pro/relate, HTTP/1.1, 404, 0.047000
127.0.0.1, 2012-11-13 16:41:41, GET, /admin/default/keepalive, HTTP/1.1, 200, 0.045000
127.0.0.1, 2012-11-14 00:35:22, GET, /, HTTP/1.1, 303, 0.002000
127.0.0.1, 2012-11-14 00:35:22, GET, /welcome/default/index, HTTP/1.1, 200, 0.250000
127.0.0.1, 2012-11-14 00:35:25, GET, /admin/default/index, HTTP/1.1, 200, 0.122000
127.0.0.1, 2012-11-14 00:35:27, POST, /admin/default/index, HTTP/1.1, 303, 0.041000
127.0.0.1, 2012-11-14 00:35:27, GET, /admin/default/site, HTTP/1.1, 200, 0.064000
127.0.0.1, 2012-11-14 00:35:28, POST, /admin/default/check_version, HTTP/1.1, 500, 0.812000
127.0.0.1, 2012-11-14 00:35:28, GET, /admin/default/twitter.load, HTTP/1.1, 200, 1.085000
127.0.0.1, 2012-11-14 00:35:28, GET, /pro/default/index, HTTP/1.1, 303, 0.080000
127.0.0.1, 2012-11-14 00:35:28, GET, /pro/default/user/login, HTTP/1.1, 200, 0.052000
127.0.0.1, 2012-11-14 00:35:30, POST, /pro/default/user/login, HTTP/1.1, 303, 0.082000
127.0.0.1, 2012-11-14 00:35:30, GET, /pro/default/index, HTTP/1.1, 200, 0.054000
127.0.0.1, 2012-11-14 00:35:32, GET, /pro/default/relate, HTTP/1.1, 200, 0.054000
127.0.0.1, 2012-11-14 00:35:34, GET, /pro/default/kruskal, HTTP/1.1, 200, 0.071000
127.0.0.1, 2012-11-14 00:35:40, GET, /pro/default/kruskal, HTTP/1.1, 200, 0.154000
127.0.0.1, 2012-11-14 15:58:06, GET, /, HTTP/1.1, 303, 0.002000
127.0.0.1, 2012-11-14 15:58:10, GET, /welcome/default/index, HTTP/1.1, 200, 1.908000
127.0.0.1, 2012-11-14 15:58:18, GET, /admin/default/index, HTTP/1.1, 200, 0.626000
127.0.0.1, 2012-11-14 15:58:22, POST, /admin/default/index, HTTP/1.1, 303, 0.054000
127.0.0.1, 2012-11-14 15:58:22, GET, /admin/default/site, HTTP/1.1, 200, 0.099000
127.0.0.1, 2012-11-14 15:58:23, POST, /admin/default/check_version, HTTP/1.1, 500, 1.106000
127.0.0.1, 2012-11-14 15:58:24, GET, /admin/default/twitter.load, HTTP/1.1, 200, 0.987000
127.0.0.1, 2012-11-14 15:58:25, GET, /pro/default/index, HTTP/1.1, 303, 0.318000
127.0.0.1, 2012-11-14 15:58:25, GET, /pro/default/user/login, HTTP/1.1, 200, 0.139000
127.0.0.1, 2012-11-14 15:58:32, POST, /pro/default/user/login, HTTP/1.1, 303, 0.167000
127.0.0.1, 2012-11-14 15:58:32, GET, /pro/default/index, HTTP/1.1, 200, 0.101000
127.0.0.1, 2012-11-14 15:58:35, GET, /pro/default/user/login, HTTP/1.1, 200, 0.081000
127.0.0.1, 2012-11-14 15:58:49, GET, /pro/default/user/login, HTTP/1.1, 200, 0.106000
127.0.0.1, 2012-11-14 16:41:59, GET, /, HTTP/1.1, 303, 0.002000
127.0.0.1, 2012-11-14 16:41:59, GET, /welcome/default/index, HTTP/1.1, 200, 0.168000
127.0.0.1, 2012-11-14 16:42:00, GET, /welcome/static/js/web2py.js, HTTP/1.1, 200, 0.130000
127.0.0.1, 2012-11-14 16:42:00, GET, /welcome/static/css/calendar.css, HTTP/1.1, 200, 0.133000
127.0.0.1, 2012-11-14 16:42:00, GET, /welcome/static/js/modernizr.custom.js, HTTP/1.1, 200, 0.135000
127.0.0.1, 2012-11-14 16:42:00, GET, /welcome/static/js/jquery.js, HTTP/1.1, 200, 0.134000
127.0.0.1, 2012-11-14 16:42:00, GET, /welcome/static/css/skeleton.css, HTTP/1.1, 200, 0.130000
127.0.0.1, 2012-11-14 16:42:00, GET, /welcome/static/css/superfish.css, HTTP/1.1, 200, 0.005000
127.0.0.1, 2012-11-14 16:42:00, GET, /welcome/static/images/poweredby.png, HTTP/1.1, 200, 0.011000
127.0.0.1, 2012-11-14 16:42:00, GET, /welcome/static/css/web2py.css, HTTP/1.1, 200, 0.024000
127.0.0.1, 2012-11-14 16:42:00, GET, /welcome/static/js/superfish.js, HTTP/1.1, 200, 0.026000
127.0.0.1, 2012-11-14 16:42:00, GET, /welcome/static/favicon.ico, HTTP/1.1, 200, 0.026000
127.0.0.1, 2012-11-14 16:42:01, GET, /welcome/static/images/shadow.png, HTTP/1.1, 200, 0.058000
127.0.0.1, 2012-11-14 16:42:01, GET, /welcome/static/images/arrows-ffffff.png, HTTP/1.1, 200, 0.059000
127.0.0.1, 2012-11-14 16:42:03, GET, /admin/default/index, HTTP/1.1, 200, 0.121000
127.0.0.1, 2012-11-14 16:42:03, GET, /admin/static/js/jquery.js, HTTP/1.1, 200, 0.150000
127.0.0.1, 2012-11-14 16:42:03, GET, /admin/static/css/calendar.css, HTTP/1.1, 200, 0.149000
127.0.0.1, 2012-11-14 16:42:03, GET, /admin/static/js/web2py.js, HTTP/1.1, 200, 0.146000
127.0.0.1, 2012-11-14 16:42:03, GET, /admin/static/plugin_multiselect/jquery.dimensions.js, HTTP/1.1, 200, 0.148000

127.0.0.1, 2012-11-14 16:42:03, GET, /admin/static/plugin_multiselect/jquery.multiselect.css, HTTP/1.1, 200, 0.009000
127.0.0.1, 2012-11-14 16:42:03, GET, /admin/static/plugin_multiselect/start.js, HTTP/1.1, 200, 0.009000
127.0.0.1, 2012-11-14 16:42:03, GET, /admin/static/images/header_bg.png, HTTP/1.1, 200, 0.068000
127.0.0.1, 2012-11-14 16:42:03, GET, /admin/static/images/header_shadow.png, HTTP/1.1, 200, 0.069000
127.0.0.1, 2012-11-14 16:42:03, GET, /admin/static/images/menu.png, HTTP/1.1, 200, 0.070000
127.0.0.1, 2012-11-14 16:42:03, GET, /admin/static/images/sidebar_bullet.gif, HTTP/1.1, 200, 0.070000
127.0.0.1, 2012-11-14 16:42:03, GET, /admin/static/images/start.png, HTTP/1.1, 200, 0.071000
127.0.0.1, 2012-11-14 16:42:03, GET, /admin/static/images/section_bullet.png, HTTP/1.1, 200, 0.068000
127.0.0.1, 2012-11-14 16:42:06, POST, /admin/default/index, HTTP/1.1, 303, 0.044000
127.0.0.1, 2012-11-14 16:42:06, GET, /admin/default/site, HTTP/1.1, 200, 0.063000
127.0.0.1, 2012-11-14 16:42:06, GET, /admin/static/images/folder_locked.png, HTTP/1.1, 200, 0.060000
127.0.0.1, 2012-11-14 16:42:06, GET, /admin/static/images/sidebar_background.jpg, HTTP/1.1, 200, 0.058000
127.0.0.1, 2012-11-14 16:42:06, GET, /admin/static/images/small_special_button.png, HTTP/1.1, 200, 0.059000
127.0.0.1, 2012-11-14 16:42:06, GET, /admin/static/images/folder.png, HTTP/1.1, 200, 0.059000
127.0.0.1, 2012-11-14 16:42:07, GET, /admin/default/twitter.load, HTTP/1.1, 200, 1.333000
127.0.0.1, 2012-11-14 16:42:08, GET, /pro/default/index, HTTP/1.1, 303, 0.110000
127.0.0.1, 2012-11-14 16:42:08, GET, /pro/default/user/login, HTTP/1.1, 200, 0.059000
127.0.0.1, 2012-11-14 16:42:08, GET, /pro/static/css/calendar.css, HTTP/1.1, 200, 0.125000
127.0.0.1, 2012-11-14 16:42:08, GET, /pro/static/js/jquery.js, HTTP/1.1, 200, 0.134000
127.0.0.1, 2012-11-14 16:42:08, GET, /pro/static/plugin_layouts/superfish.js, HTTP/1.1, 200, 0.132000
127.0.0.1, 2012-11-14 16:42:08, GET, /pro/static/js/calendar.js, HTTP/1.1, 200, 0.134000
127.0.0.1, 2012-11-14 16:42:08, GET, /pro/static/plugin_layouts/layouts/CorporateOffice/style.css, HTTP/1.1, 200, 0.133000
127.0.0.1, 2012-11-14 16:42:08, GET, /pro/static/js/web2py.js, HTTP/1.1, 200, 0.133000
127.0.0.1, 2012-11-14 16:42:09, GET, /pro/static/plugin_layouts/layouts/CorporateOffice/images/building.jpg, HTTP/1.1, 200, 0.033000
127.0.0.1, 2012-11-14 16:42:10, POST, /pro/default/user/login, HTTP/1.1, 303, 0.070000
127.0.0.1, 2012-11-14 16:42:10, GET, /pro/default/index, HTTP/1.1, 200, 0.052000
127.0.0.1, 2012-11-14 16:42:13, POST, /admin/default/check_version, HTTP/1.1, 500, 6.900000
127.0.0.1, 2012-11-14 16:42:13, GET, /pro/default/relate, HTTP/1.1, 200, 0.059000
127.0.0.1, 2012-11-14 16:42:15, GET, /pro/default/kruskal, HTTP/1.1, 200, 0.076000
127.0.0.1, 2012-11-14 16:43:38, GET, /admin/default/site, HTTP/1.1, 200, 0.061000
127.0.0.1, 2012-11-14 16:43:39, GET, /admin/default/twitter.load, HTTP/1.1, 200, 0.835000
127.0.0.1, 2012-11-14 16:43:40, GET, /admin/default/design/pro, HTTP/1.1, 200, 0.199000
127.0.0.1, 2012-11-14 16:43:40, GET, /admin/static/images/search.png, HTTP/1.1, 200, 0.004000
127.0.0.1, 2012-11-14 16:43:40, GET, /admin/static/images/help.png, HTTP/1.1, 200, 0.002000
127.0.0.1, 2012-11-14 16:43:40, GET, /admin/static/images/delete_icon.png, HTTP/1.1, 200, 0.035000
127.0.0.1, 2012-11-14 16:43:40, GET, /admin/static/images/test_icon.png, HTTP/1.1, 200, 0.034000
127.0.0.1, 2012-11-14 16:43:40, GET, /admin/static/images/folder_sm.png, HTTP/1.1, 200, 0.028000
127.0.0.1, 2012-11-14 16:43:50, GET, /admin/default/edit/pro/controllers/default.py, HTTP/1.1, 200, 0.060000
127.0.0.1, 2012-11-14 16:43:50, GET, /admin/static/edit_area/edit_area_full.js, HTTP/1.1, 200, 0.186000
127.0.0.1, 2012-11-14 16:43:51, GET, /admin/static/js/ajax_editor.js, HTTP/1.1, 200, 0.227000
127.0.0.1, 2012-11-14 16:43:51, GET, /admin/static/images/save_icon.png, HTTP/1.1, 200, 0.226000
127.0.0.1, 2012-11-14 16:43:51, GET, /admin/static/edit_area/langs/en.js, HTTP/1.1, 200, 0.060000
127.0.0.1, 2012-11-14 16:43:51, GET, /admin/static/edit_area/reg_syntax/python.js, HTTP/1.1, 200, 0.089000
127.0.0.1, 2012-11-14 16:43:51, GET, /admin/static/edit_area/images/search.gif, HTTP/1.1, 200, 0.036000
